day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T
178,9.98,499,0,70.56925676241745,0.5,2,0,0.6468132241526725,489.52,500,1,70.50003328990385,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
179,9.98,499,0,70.56925676241745,0.48,2,0,0.6464976285134149,489.54,500,1,70.5029193200754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
180,9.98,499,0,70.56925676241745,0.48,2,0,0.6464976285134149,489.54,500,1,70.5029193200754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
181,9.98,499,0,70.56925676241745,0.48,2,0,0.6464976285134149,489.54,500,1,70.5029193200754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
182,9.98,499,0,70.56925676241745,0.48,2,0,0.6464976285134149,489.54,500,1,70.5029193200754,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
183,9.98,499,0,70.56925676241745,0.46,2,0,0.6455499158682859,489.56,500,1,70.50579944303902,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
184,9.98,499,0,70.56925676241745,0.44,2,0,0.6439672954048368,489.58,500,1,70.50867365951858,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
185,9.98,499,0,70.56925676241745,0.4,2,0,0.5714285714285714,489.62,500,1,70.51382553681748,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
186,9.98,499,0,70.56925676241745,0.38,2,0,0.5303060340934452,489.64,500,1,70.51639265201432,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
187,9.98,499,0,70.56925676241745,0.36,2,0,0.5252793231671495,489.66,500,1,70.51924328486082,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
188,9.98,499,0,70.56925676241745,0.36,2,0,0.5252793231671495,489.66,500,1,70.51924328486082,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
189,9.98,499,0,70.56925676241745,0.32,2,0,0.5126959555693246,489.7,500,1,70.52492684237572,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
190,9.98,499,0,70.56925676241745,0.28,2,0,0.4965184913423648,489.74,500,1,70.53058679374068,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
191,9.98,499,0,70.56925676241745,0.26,2,0,0.48697315854455175,489.76,500,1,70.53340791889374,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
192,9.98,499,0,70.56925676241745,0.22,2,0,0.4646701704940169,489.8,500,1,70.53903247168064,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
193,9.98,499,0,70.56925676241745,0.2,2,0,0.4517539514526256,489.82,500,1,70.54183590072559,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
194,9.98,499,0,70.56925676241745,0.18,2,0,0.43752550946038726,489.84,500,1,70.54463343247627,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
195,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
196,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
197,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
198,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
199,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
200,9.98,499,0,70.56925676241745,0.16,2,0,0.42185208743524005,489.86,500,1,70.54742506763424,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,30
1,497.78,499,492,1.2170556642142192,2.18,8,1,1.240309375494185,0.04,1,0,0.1979486637221574,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
2,494.7,499,480,3.48319581149618,5.04,19,1,3.410428185457548,0.26,2,0,0.48697315854455175,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
3,488.78,499,455,8.028749362542747,10.56,43,1,7.714708983097,0.66,2,0,0.7722218143851188,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
4,477.0,498,403,16.60587552768045,21.34,93,2,15.750102040485782,1.66,6,0,1.623928217977278,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
5,453.14,497,308,33.905035445659536,43.4,183,3,31.845930121541784,3.46,10,0,2.6435134320268023,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
6,411.9,494,204,53.911586729324426,81.8,277,5,50.1267780487737,6.3,19,1,4.459568936796561,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
7,345.46,489,102,76.23572733600027,142.2,364,10,69.86780520441181,12.34,34,1,6.9358871539439635,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
8,257.88,480,48,89.96544461341698,219.94,397,18,80.09035968383282,22.18,55,2,11.08168188811553,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
9,165.48,460,23,89.03822614071842,300.02,405,37,76.66691540923861,34.5,72,3,14.498768420603378,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
10,92.38,410,10,74.22769437511107,357.88,418,82,61.407185646140725,49.74,95,8,16.901648271269707,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
11,45.9,341,1,54.77793761159316,388.36,429,144,43.10772457886576,65.74,115,15,18.507373048135626,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
12,21.68,246,0,36.49682122026073,395.68,425,226,27.63939808553385,82.64,134,28,19.3999368818666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
13,9.98,142,0,20.789999558264864,390.9,422,316,17.346704680293204,99.12,147,42,19.578872411299873,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
14,4.6,72,0,10.356896548795346,380.38,411,336,14.593666504371555,115.02,164,55,18.82084168236514,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
15,2.02,34,0,4.921796585867101,367.28,406,326,16.699065108867746,130.7,174,66,19.334066371277917,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
16,0.78,13,0,1.9513469968308599,354.12,408,313,17.42814987780589,145.1,187,79,18.53760656457185,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
17,0.3,2,0,0.6468132241526727,340.22,399,300,17.879745695128022,159.48,200,99,18.211052934402005,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
18,0.22,2,0,0.5454823740581939,326.7,385,288,17.481477077647835,173.08,212,114,17.67373238245195,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
19,0.12,2,0,0.3854496446637727,313.78,362,279,16.06020560521044,186.1,221,138,16.08935508150577,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
20,0.06,2,0,0.3136356914300022,300.9,348,269,15.370592117443506,199.04,231,152,15.380825592872686,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
21,0.04,1,0,0.1979486637221574,289.56,333,259,14.557640535443362,210.4,241,167,14.582628748771251,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.08,35
22,0.02,1,0,0.14142135623730948,277.64,318,249,14.718806517721557,222.34,251,182,14.75598806157925,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,0.08,35
23,0.0,0,0,0.0,266.5,299,244,13.852355579541001,233.5,256,201,13.852355579541001,1.0,1.0,1.0,0.0,,,,,0.08,35
24,0.0,0,0,0.0,256.0,289,233,13.727672038325966,244.0,267,211,13.727672038325972,1.0,1.0,1.0,0.0,,,,,0.08,35
25,0.0,0,0,0.0,246.2,278,220,13.16922820170459,253.8,280,222,13.16922820170459,1.0,1.0,1.0,0.0,,,,,0.08,35
26,0.0,0,0,0.0,236.16,267,210,13.771250739812105,263.84,290,233,13.771250739812105,1.0,1.0,1.0,0.0,,,,,0.08,35
27,0.0,0,0,0.0,226.72,255,201,13.119606763643985,273.28,299,245,13.119606763643995,1.0,1.0,1.0,0.0,,,,,0.08,35
28,0.0,0,0,0.0,217.08,246,186,13.212301009255869,282.92,314,254,13.212301009255869,1.0,1.0,1.0,0.0,,,,,0.08,35
29,0.0,0,0,0.0,208.04,237,176,12.910935089990932,291.96,324,263,12.910935089990934,1.0,1.0,1.0,0.0,,,,,0.08,35
30,0.0,0,0,0.0,200.24,227,168,12.757646766563498,299.76,332,273,12.757646766563509,1.0,1.0,1.0,0.0,,,,,0.08,35
31,0.0,0,0,0.0,192.74,221,160,12.045508943763465,307.26,340,279,12.045508943763473,1.0,1.0,1.0,0.0,,,,,0.08,35
32,0.0,0,0,0.0,185.34,216,153,12.451719002709984,314.66,347,284,12.451719002709982,1.0,1.0,1.0,0.0,,,,,0.08,35
33,0.0,0,0,0.0,177.7,209,144,12.684958149923322,322.3,356,291,12.68495814992332,1.0,1.0,1.0,0.0,,,,,0.08,35
34,0.0,0,0,0.0,170.78,203,138,12.615652732916793,329.22,362,297,12.615652732916796,1.0,1.0,1.0,0.0,,,,,0.08,35
35,0.0,0,0,0.0,164.02,195,134,12.443324577081976,335.98,366,305,12.443324577081974,1.0,1.0,1.0,0.0,,,,,0.08,35
36,0.0,0,0,0.0,157.84,186,126,12.881500736501549,342.16,374,314,12.881500736501538,1.0,1.0,1.0,0.0,,,,,0.08,35
37,0.0,0,0,0.0,151.54,180,120,12.776269456476319,348.46,380,320,12.776269456476319,1.0,1.0,1.0,0.0,,,,,0.08,35
38,0.0,0,0,0.0,145.86,172,117,12.431050655844148,354.14,383,328,12.431050655844151,1.0,1.0,1.0,0.0,,,,,0.08,35
39,0.0,0,0,0.0,140.1,167,112,11.951005422651471,359.9,388,333,11.951005422651473,1.0,1.0,1.0,0.0,,,,,0.08,35
40,0.0,0,0,0.0,134.34,161,106,11.708378301412179,365.66,394,339,11.70837830141218,1.0,1.0,1.0,0.0,,,,,0.08,35
41,0.0,0,0,0.0,128.98,152,102,11.216769515655876,371.02,398,348,11.216769515655875,1.0,1.0,1.0,0.0,,,,,0.08,35
42,0.0,0,0,0.0,123.76,144,98,10.85067476506152,376.24,402,356,10.850674765061523,1.0,1.0,1.0,0.0,,,,,0.08,35
43,0.0,0,0,0.0,118.34,137,92,10.163178837432344,381.66,408,363,10.163178837432342,1.0,1.0,1.0,0.0,,,,,0.08,35
44,0.0,0,0,0.0,113.64,134,89,9.443192127189851,386.36,411,366,9.443192127189853,1.0,1.0,1.0,0.0,,,,,0.08,35
45,0.0,0,0,0.0,109.12,133,86,9.451573673095883,390.88,414,367,9.45157367309588,1.0,1.0,1.0,0.0,,,,,0.08,35
46,0.0,0,0,0.0,104.52,129,85,9.006211008781321,395.48,415,371,9.00621100878132,1.0,1.0,1.0,0.0,,,,,0.08,35
47,0.0,0,0,0.0,100.38,126,81,9.104585074991341,399.62,419,374,9.104585074991341,1.0,1.0,1.0,0.0,,,,,0.08,35
48,0.0,0,0,0.0,96.32,123,76,9.61172753059766,403.68,424,377,9.611727530597657,1.0,1.0,1.0,0.0,,,,,0.08,35
49,0.0,0,0,0.0,92.2,122,72,9.672177645606146,407.8,428,378,9.672177645606146,1.0,1.0,1.0,0.0,,,,,0.08,35
50,0.0,0,0,0.0,88.66,121,68,9.964447003302928,411.34,432,379,9.964447003302933,1.0,1.0,1.0,0.0,,,,,0.08,35
51,0.0,0,0,0.0,84.78,118,65,10.282320868800953,415.22,435,382,10.282320868800957,1.0,1.0,1.0,0.0,,,,,0.08,35
52,0.0,0,0,0.0,81.22,117,62,10.597053884000408,418.78,438,383,10.597053884000411,1.0,1.0,1.0,0.0,,,,,0.08,35
53,0.0,0,0,0.0,77.68,109,59,10.07814365802734,422.32,441,391,10.078143658027338,1.0,1.0,1.0,0.0,,,,,0.08,35
54,0.0,0,0,0.0,74.5,103,58,9.619813736581943,425.5,442,397,9.61981373658194,1.0,1.0,1.0,0.0,,,,,0.08,35
55,0.0,0,0,0.0,71.36,102,56,9.464778962887964,428.64,444,398,9.46477896288796,1.0,1.0,1.0,0.0,,,,,0.08,35
56,0.0,0,0,0.0,68.12,98,52,9.338618523013313,431.88,448,402,9.338618523013304,1.0,1.0,1.0,0.0,,,,,0.08,35
57,0.0,0,0,0.0,65.24,93,47,9.215249119070556,434.76,453,407,9.215249119070547,1.0,1.0,1.0,0.0,,,,,0.08,35
58,0.0,0,0,0.0,62.54,89,43,9.448485463343868,437.46,457,411,9.44848546334387,1.0,1.0,1.0,0.0,,,,,0.08,35
59,0.0,0,0,0.0,60.14,83,42,9.082411798725747,439.86,458,417,9.082411798725749,1.0,1.0,1.0,0.0,,,,,0.08,35
60,0.0,0,0,0.0,57.66,81,41,8.826236399484882,442.34,459,419,8.826236399484868,1.0,1.0,1.0,0.0,,,,,0.08,35
61,0.0,0,0,0.0,55.46,74,41,8.234348170676194,444.54,459,426,8.234348170676203,1.0,1.0,1.0,0.0,,,,,0.08,35
62,0.0,0,0,0.0,52.94,73,38,7.87507045643895,447.06,462,427,7.875070456438956,1.0,1.0,1.0,0.0,,,,,0.08,35
63,0.0,0,0,0.0,51.24,68,38,7.36943494635589,448.76,462,432,7.36943494635589,1.0,1.0,1.0,0.0,,,,,0.08,35
64,0.0,0,0,0.0,49.08,65,36,7.258605027054132,450.92,464,435,7.258605027054133,1.0,1.0,1.0,0.0,,,,,0.08,35
65,0.0,0,0,0.0,47.28,61,35,7.247913140895052,452.72,465,439,7.247913140895059,1.0,1.0,1.0,0.0,,,,,0.08,35
66,0.0,0,0,0.0,45.32,60,32,7.476329995665096,454.68,468,440,7.476329995665092,1.0,1.0,1.0,0.0,,,,,0.08,35
67,0.0,0,0,0.0,43.48,58,30,7.483969262254311,456.52,470,442,7.483969262254319,1.0,1.0,1.0,0.0,,,,,0.08,35
68,0.0,0,0,0.0,41.82,56,27,7.184705978674421,458.18,473,444,7.184705978674422,1.0,1.0,1.0,0.0,,,,,0.08,35
69,0.0,0,0,0.0,40.0,55,26,6.794355400339495,460.0,474,445,6.794355400339492,1.0,1.0,1.0,0.0,,,,,0.08,35
70,0.0,0,0,0.0,38.42,52,25,6.4873188701072015,461.58,475,448,6.487318870107203,1.0,1.0,1.0,0.0,,,,,0.08,35
71,0.0,0,0,0.0,36.8,49,22,6.530931114664264,463.2,478,451,6.530931114664258,1.0,1.0,1.0,0.0,,,,,0.08,35
72,0.0,0,0,0.0,35.38,46,21,6.320972542065898,464.62,479,454,6.320972542065905,1.0,1.0,1.0,0.0,,,,,0.08,35
73,0.0,0,0,0.0,33.96,43,20,6.144385192007015,466.04,480,457,6.144385192007015,1.0,1.0,1.0,0.0,,,,,0.08,35
74,0.0,0,0,0.0,32.62,42,19,6.057176549771522,467.38,481,458,6.057176549771526,1.0,1.0,1.0,0.0,,,,,0.08,35
75,0.0,0,0,0.0,31.28,41,19,6.1678561088592065,468.72,481,459,6.167856108859206,1.0,1.0,1.0,0.0,,,,,0.08,35
76,0.0,0,0,0.0,29.96,40,18,6.17751023091514,470.04,482,460,6.1775102309151375,1.0,1.0,1.0,0.0,,,,,0.08,35
77,0.0,0,0,0.0,28.7,38,17,6.041522986797287,471.3,483,462,6.041522986797287,1.0,1.0,1.0,0.0,,,,,0.08,35
78,0.0,0,0,0.0,27.66,36,14,5.822580955177166,472.34,486,464,5.822580955177169,1.0,1.0,1.0,0.0,,,,,0.08,35
79,0.0,0,0,0.0,26.78,36,14,5.566994572606352,473.22,486,464,5.566994572606349,1.0,1.0,1.0,0.0,,,,,0.08,35
80,0.0,0,0,0.0,25.6,34,14,5.122977450583174,474.4,486,466,5.122977450583171,1.0,1.0,1.0,0.0,,,,,0.08,35
81,0.0,0,0,0.0,24.5,33,13,4.9208013284713825,475.5,487,467,4.920801328471388,1.0,1.0,1.0,0.0,,,,,0.08,35
82,0.0,0,0,0.0,23.36,32,13,4.5837334395553535,476.64,487,468,4.583733439555354,1.0,1.0,1.0,0.0,,,,,0.08,35
83,0.0,0,0,0.0,22.64,32,13,4.534493649026452,477.36,487,468,4.534493649026456,1.0,1.0,1.0,0.0,,,,,0.08,35
84,0.0,0,0,0.0,21.56,31,13,4.6474043666264695,478.44,487,469,4.647404366626477,1.0,1.0,1.0,0.0,,,,,0.08,35
85,0.0,0,0,0.0,20.66,30,12,4.493123998434288,479.34,488,470,4.493123998434281,1.0,1.0,1.0,0.0,,,,,0.08,35
86,0.0,0,0,0.0,20.0,29,11,4.6202747510846365,480.0,489,471,4.620274751084634,1.0,1.0,1.0,0.0,,,,,0.08,35
87,0.0,0,0,0.0,19.32,29,10,4.679263852795825,480.68,490,471,4.679263852795826,1.0,1.0,1.0,0.0,,,,,0.08,35
88,0.0,0,0,0.0,18.32,28,7,4.748533608238593,481.68,493,472,4.7485336082385885,1.0,1.0,1.0,0.0,,,,,0.08,35
89,0.0,0,0,0.0,17.64,27,7,4.438973957562532,482.36,493,473,4.4389739575625295,1.0,1.0,1.0,0.0,,,,,0.08,35
90,0.0,0,0,0.0,17.0,26,7,4.3938732854942,483.0,493,474,4.393873285494202,1.0,1.0,1.0,0.0,,,,,0.08,35
91,0.0,0,0,0.0,16.38,26,7,4.198590628449757,483.62,493,474,4.198590628449755,1.0,1.0,1.0,0.0,,,,,0.08,35
92,0.0,0,0,0.0,15.52,26,6,4.161240003574288,484.48,494,474,4.161240003574284,1.0,1.0,1.0,0.0,,,,,0.08,35
93,0.0,0,0,0.0,15.02,24,6,4.048128819439361,484.98,494,476,4.04812881943936,1.0,1.0,1.0,0.0,,,,,0.08,35
94,0.0,0,0,0.0,14.6,24,6,4.060762972443398,485.4,494,476,4.060762972443402,1.0,1.0,1.0,0.0,,,,,0.08,35
95,0.0,0,0,0.0,14.1,23,6,4.077063769380096,485.9,494,477,4.077063769380089,1.0,1.0,1.0,0.0,,,,,0.08,35
96,0.0,0,0,0.0,13.56,23,5,4.016090087614661,486.44,495,477,4.016090087614658,1.0,1.0,1.0,0.0,,,,,0.08,35
97,0.0,0,0,0.0,12.9,22,3,3.9756914428787855,487.1,497,478,3.9756914428787833,1.0,1.0,1.0,0.0,,,,,0.08,35
98,0.0,0,0,0.0,12.42,22,3,3.7638994109181776,487.58,497,478,3.7638994109181785,1.0,1.0,1.0,0.0,,,,,0.08,35
99,0.0,0,0,0.0,11.86,20,3,3.5857427431995395,488.14,497,480,3.5857427431995403,1.0,1.0,1.0,0.0,,,,,0.08,35
100,0.0,0,0,0.0,11.5,18,3,3.4360038488016262,488.5,497,482,3.4360038488016227,1.0,1.0,1.0,0.0,,,,,0.08,35
101,0.0,0,0,0.0,11.06,18,3,3.4428867811409525,488.94,497,482,3.442886781140945,1.0,1.0,1.0,0.0,,,,,0.08,35
102,0.0,0,0,0.0,10.44,17,3,3.156851958156145,489.56,497,483,3.1568519581561474,1.0,1.0,1.0,0.0,,,,,0.08,35
103,0.0,0,0,0.0,10.1,17,3,3.052265802745928,489.9,497,483,3.0522658027459255,1.0,1.0,1.0,0.0,,,,,0.08,35
104,0.0,0,0,0.0,9.56,16,3,2.9496454300924553,490.44,497,484,2.9496454300924597,1.0,1.0,1.0,0.0,,,,,0.08,35
105,0.0,0,0,0.0,9.06,15,1,2.8385825724132396,490.94,499,485,2.838582572413247,1.0,1.0,1.0,0.0,,,,,0.08,35
106,0.0,0,0,0.0,8.82,15,1,2.833401359727584,491.18,499,485,2.8334013597275907,1.0,1.0,1.0,0.0,,,,,0.08,35
107,0.0,0,0,0.0,8.52,15,1,2.8943294313437886,491.48,499,485,2.8943294313437877,1.0,1.0,1.0,0.0,,,,,0.08,35
108,0.0,0,0,0.0,8.14,14,1,2.8140318957332533,491.86,499,486,2.8140318957332635,1.0,1.0,1.0,0.0,,,,,0.08,35
109,0.0,0,0,0.0,7.8,14,1,2.725540575476988,492.2,499,486,2.7255405754769897,1.0,1.0,1.0,0.0,,,,,0.08,35
110,0.0,0,0,0.0,7.42,13,1,2.619316003564788,492.58,499,487,2.6193160035648035,1.0,1.0,1.0,0.0,,,,,0.08,35
111,0.0,0,0,0.0,6.98,13,1,2.583226901472226,493.02,499,487,2.5832269014722202,1.0,1.0,1.0,0.0,,,,,0.08,35
112,0.0,0,0,0.0,6.68,13,1,2.5430176514350435,493.32,499,487,2.543017651435062,1.0,1.0,1.0,0.0,,,,,0.08,35
113,0.0,0,0,0.0,6.36,11,1,2.3190427300232033,493.64,499,489,2.319042730023207,1.0,1.0,1.0,0.0,,,,,0.08,35
114,0.0,0,0,0.0,6.04,11,1,2.29426970284397,493.96,499,489,2.294269702843952,1.0,1.0,1.0,0.0,,,,,0.08,35
115,0.0,0,0,0.0,5.78,11,0,2.2883021064999802,494.22,500,489,2.2883021064999873,1.0,1.0,1.0,0.0,,,,,0.08,35
116,0.0,0,0,0.0,5.5,11,0,2.3321182453306437,494.5,500,489,2.3321182453306597,1.0,1.0,1.0,0.0,,,,,0.08,35
117,0.0,0,0,0.0,5.4,11,0,2.3123448651769496,494.6,500,489,2.3123448651769554,1.0,1.0,1.0,0.0,,,,,0.08,35
118,0.0,0,0,0.0,5.14,11,0,2.1947060609287865,494.86,500,489,2.194706060928784,1.0,1.0,1.0,0.0,,,,,0.08,35
119,0.0,0,0,0.0,4.88,10,0,2.036804219499613,495.12,500,490,2.036804219499637,1.0,1.0,1.0,0.0,,,,,0.08,35
120,0.0,0,0,0.0,4.72,10,0,2.0507838222772983,495.28,500,490,2.050783822277307,1.0,1.0,1.0,0.0,,,,,0.08,35
121,0.0,0,0,0.0,4.6,9,0,1.9897697538834456,495.4,500,491,1.989769753883451,1.0,1.0,1.0,0.0,,,,,0.08,35
122,0.0,0,0,0.0,4.44,9,0,1.9604247769609653,495.56,500,491,1.9604247769609764,1.0,1.0,1.0,0.0,,,,,0.08,35
123,0.0,0,0,0.0,4.24,9,0,1.964584392876695,495.76,500,491,1.964584392876694,1.0,1.0,1.0,0.0,,,,,0.08,35
124,0.0,0,0,0.0,4.0,8,0,1.8516401995451028,496.0,500,492,1.8516401995451088,1.0,1.0,1.0,0.0,,,,,0.08,35
125,0.0,0,0,0.0,3.88,7,0,1.7686614332048183,496.12,500,493,1.768661433204824,1.0,1.0,1.0,0.0,,,,,0.08,35
126,0.0,0,0,0.0,3.64,7,0,1.792956741684255,496.36,500,493,1.7929567416842542,1.0,1.0,1.0,0.0,,,,,0.08,35
127,0.0,0,0,0.0,3.54,7,0,1.775226343717491,496.46,500,493,1.7752263437174949,1.0,1.0,1.0,0.0,,,,,0.08,35
128,0.0,0,0,0.0,3.46,7,0,1.7520833080556835,496.54,500,493,1.7520833080556801,1.0,1.0,1.0,0.0,,,,,0.08,35
129,0.0,0,0,0.0,3.36,7,0,1.71142618649965,496.64,500,493,1.7114261864996403,1.0,1.0,1.0,0.0,,,,,0.08,35
130,0.0,0,0,0.0,3.22,7,0,1.753014895683946,496.78,500,493,1.7530148956839542,1.0,1.0,1.0,0.0,,,,,0.08,35
131,0.0,0,0,0.0,3.2,7,0,1.749635530559413,496.8,500,493,1.7496355305594193,1.0,1.0,1.0,0.0,,,,,0.08,35
132,0.0,0,0,0.0,3.06,7,0,1.6339510146780247,496.94,500,493,1.6339510146780247,1.0,1.0,1.0,0.0,,,,,0.08,35
133,0.0,0,0,0.0,2.96,7,0,1.6157389160684221,497.04,500,493,1.6157389160684186,1.0,1.0,1.0,0.0,,,,,0.08,35
134,0.0,0,0,0.0,2.82,6,0,1.507667478089846,497.18,500,494,1.5076674780898391,1.0,1.0,1.0,0.0,,,,,0.08,35
135,0.0,0,0,0.0,2.68,6,0,1.463013384513384,497.32,500,494,1.4630133845133808,1.0,1.0,1.0,0.0,,,,,0.08,35
136,0.0,0,0,0.0,2.54,5,0,1.4598014961505095,497.46,500,495,1.4598014961505048,1.0,1.0,1.0,0.0,,,,,0.08,35
137,0.0,0,0,0.0,2.38,5,0,1.4269991347622621,497.62,500,495,1.426999134762265,1.0,1.0,1.0,0.0,,,,,0.08,35
138,0.0,0,0,0.0,2.3,5,0,1.3887301496588271,497.7,500,495,1.3887301496588231,1.0,1.0,1.0,0.0,,,,,0.08,35
139,0.0,0,0,0.0,2.24,5,0,1.4506859742612692,497.76,500,495,1.4506859742612603,1.0,1.0,1.0,0.0,,,,,0.08,35
140,0.0,0,0,0.0,2.16,5,0,1.4478696524937058,497.84,500,495,1.4478696524937076,1.0,1.0,1.0,0.0,,,,,0.08,35
141,0.0,0,0,0.0,2.1,5,0,1.4321384039831013,497.9,500,495,1.432138403983101,1.0,1.0,1.0,0.0,,,,,0.08,35
142,0.0,0,0,0.0,2.1,5,0,1.4321384039831013,497.9,500,495,1.432138403983101,1.0,1.0,1.0,0.0,,,,,0.08,35
143,0.0,0,0,0.0,2.06,5,0,1.405673634720001,497.94,500,495,1.4056736347199987,1.0,1.0,1.0,0.0,,,,,0.08,35
144,0.0,0,0,0.0,1.98,5,0,1.3626205245326193,498.02,500,495,1.3626205245326168,1.0,1.0,1.0,0.0,,,,,0.08,35
145,0.0,0,0,0.0,1.98,5,0,1.3626205245326193,498.02,500,495,1.3626205245326168,1.0,1.0,1.0,0.0,,,,,0.08,35
146,0.0,0,0,0.0,1.88,5,0,1.2879345908096735,498.12,500,495,1.2879345908096755,1.0,1.0,1.0,0.0,,,,,0.08,35
147,0.0,0,0,0.0,1.84,5,0,1.2674898864467905,498.16,500,495,1.267489886446791,1.0,1.0,1.0,0.0,,,,,0.08,35
148,0.0,0,0,0.0,1.8,5,0,1.2616801237611208,498.2,500,495,1.261680123761119,1.0,1.0,1.0,0.0,,,,,0.08,35
149,0.0,0,0,0.0,1.78,5,0,1.2337101832790918,498.22,500,495,1.2337101832790902,1.0,1.0,1.0,0.0,,,,,0.08,35
150,0.0,0,0,0.0,1.76,5,0,1.2215747615103971,498.24,500,495,1.2215747615103942,1.0,1.0,1.0,0.0,,,,,0.08,35
151,0.0,0,0,0.0,1.68,4,0,1.1856282240712246,498.32,500,496,1.1856282240712324,1.0,1.0,1.0,0.0,,,,,0.08,35
152,0.0,0,0,0.0,1.58,4,0,1.1082252773268269,498.42,500,496,1.108225277326826,1.0,1.0,1.0,0.0,,,,,0.08,35
153,0.0,0,0,0.0,1.48,4,0,1.0544366906997678,498.52,500,496,1.0544366906997655,1.0,1.0,1.0,0.0,,,,,0.08,35
154,0.0,0,0,0.0,1.44,4,0,1.0528871870107588,498.56,500,496,1.0528871870107592,1.0,1.0,1.0,0.0,,,,,0.08,35
155,0.0,0,0,0.0,1.34,4,0,1.0022423838165933,498.66,500,496,1.0022423838165933,1.0,1.0,1.0,0.0,,,,,0.08,35
156,0.0,0,0,0.0,1.3,4,0,1.0151907431108496,498.7,500,496,1.015190743110852,1.0,1.0,1.0,0.0,,,,,0.08,35
157,0.0,0,0,0.0,1.2,4,0,0.9689042833036098,498.8,500,496,0.9689042833036132,1.0,1.0,1.0,0.0,,,,,0.08,35
158,0.0,0,0,0.0,1.1,4,0,0.9091372900969897,498.9,500,496,0.9091372900969875,1.0,1.0,1.0,0.0,,,,,0.08,35
