day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,V,T,network
67,9.483333333333333,0,499,63.81974292892393,63.653333333333336,0,100,11.71254746483198,426.86333333333334,1,457,56.1281201817712,0.9997275743952044,0.9967886962106616,1.0,0.00038593293347541824,0.9449583615496787,0.7392284305193689,1.0,0.04500833605403535,0.09,5,Erdos-Renyi
68,9.396666666666667,0,499,63.8298793713212,61.24333333333333,0,98,11.39812175260378,429.36,1,460,56.43100739237007,0.999762363519589,0.9969492614001284,1.0,0.00035661051545178465,0.9485831569464527,0.7392284305193689,1.0,0.0442363964305193,0.09,5,Erdos-Renyi
69,9.336666666666666,0,499,63.8368792003679,58.85666666666667,0,96,11.035794098909879,431.8066666666667,1,460,56.71718215314942,0.9997869835153071,0.99791265253693,1.0,0.00031761884211531973,0.9510879877231312,0.7392284305193689,1.0,0.043865385578595636,0.09,5,Erdos-Renyi
70,9.256666666666666,0,499,63.846629479363585,56.666666666666664,0,93,10.653977960218034,434.07666666666665,1,462,56.97072054033697,0.9998190965532007,0.99791265253693,1.0,0.00029352095852778706,0.9548682788635484,0.7392284305193689,1.0,0.04406701925109165,0.09,5,Erdos-Renyi
71,9.196666666666667,0,499,63.853809745011,54.43666666666667,0,92,10.330620890448104,436.3666666666667,1,465,57.24008192532818,0.9998490687219012,0.9985549132947977,1.0,0.00025411688102232826,0.9602120868802553,0.7392284305193689,1.0,0.04179897741639472,0.09,5,Erdos-Renyi
72,9.143333333333333,0,499,63.86018477544574,52.32333333333333,0,86,10.03299517572941,438.53333333333336,1,469,57.496274902359666,0.9998651252408477,0.9987154784842646,1.0,0.00022522811816126122,0.960862183483979,0.7647058823529411,1.0,0.041054747492559766,0.09,5,Erdos-Renyi
73,9.113333333333333,0,499,63.86388500748857,50.306666666666665,0,78,9.567885712750918,440.58,1,471,57.71348561129089,0.9998806465424963,0.9987154784842646,1.0,0.00020995527920839854,0.9637736167248813,0.7827124558440377,1.0,0.0393254844095229,0.09,5,Erdos-Renyi
74,9.07,0,499,63.86926263101917,48.36333333333334,0,77,9.430505660475642,442.56666666666666,1,472,57.974093703060106,0.9998999143652323,0.9988760436737315,1.0,0.00018348100070868679,0.9668021383802871,0.7827124558440377,1.0,0.03995893016436159,0.09,5,Erdos-Renyi
75,9.04,0,499,63.87282305553443,46.36,0,74,9.08840269492668,444.6,1,472,58.2116424585817,0.9999106187111967,0.9990366088631984,1.0,0.00016507622858182367,0.9690770718980258,0.7827124558440377,1.0,0.03770330927971137,0.09,5,Erdos-Renyi
76,9.01,0,499,63.876683295990894,44.53333333333333,0,73,8.771088617765255,446.45666666666665,1,475,58.42985780545859,0.99991864697067,0.9990366088631984,1.0,0.00015730649769183343,0.9706061940739938,0.7827124558440377,1.0,0.03713776347243172,0.09,5,Erdos-Renyi
77,8.963333333333333,0,499,63.88269445678606,42.68666666666667,0,69,8.559949259583513,448.35,1,476,58.6707339030492,0.9999314921858274,0.9990366088631984,1.0,0.00014306847998037139,0.9739325835174304,0.7827124558440377,1.0,0.034843480452091784,0.09,5,Erdos-Renyi
78,8.93,0,499,63.886749977929476,41.20666666666666,0,66,8.305856149537602,449.86333333333334,1,476,58.84778268816307,0.9999368443588097,0.9990366088631984,1.0,0.00013884771998615484,0.9749957721539723,0.7827124558440377,1.0,0.03425677164572258,0.09,5,Erdos-Renyi
79,8.91,0,499,63.88923760911731,39.45666666666666,0,62,8.12783249658423,451.6333333333333,1,478,59.072589172367515,0.9999432669663884,0.9991971740526654,1.0,0.0001247701046341222,0.976551219258832,0.7827124558440377,1.0,0.032556420897493166,0.09,5,Erdos-Renyi
80,8.863333333333333,0,499,63.894807904445905,37.79666666666667,0,61,7.915649937645045,453.34,1,479,59.28225439048963,0.9999539713123528,0.9991971740526654,1.0,0.0001103973344617516,0.9791983290528237,0.7827124558440377,1.0,0.031748106709172025,0.09,5,Erdos-Renyi
81,8.85,0,499,63.89655755116727,36.276666666666664,0,57,7.6639355806380225,454.87333333333333,1,479,59.46515200714615,0.9999577178334405,0.9991971740526654,1.0,0.00010676429932970864,0.9803875317275537,0.7827124558440377,1.0,0.031740729549251626,0.09,5,Erdos-Renyi
82,8.823333333333334,0,499,63.89999598731978,34.806666666666665,0,56,7.495101335917646,456.37,1,479,59.65239134051663,0.9999619995718261,0.9991971740526654,1.0,0.00010095281103718358,0.9816164884655677,0.7827124558440377,1.0,0.03011506372002147,0.09,5,Erdos-Renyi
83,8.813333333333333,0,499,63.900935732694364,33.32666666666667,0,52,7.261477287500005,457.86,1,481,59.83109224025755,0.9999657460929137,0.9993577392421323,1.0,9.208642738543137e-05,0.9830775358919782,0.8261964811687065,1.0,0.02768452654607977,0.09,5,Erdos-Renyi
84,8.8,0,499,63.90251773267818,31.963333333333335,0,50,7.031367052785127,459.2366666666667,1,483,59.994319593612865,0.9999694926140014,0.9993577392421323,1.0,8.619733691552715e-05,0.984407702506817,0.8261964811687065,1.0,0.027212468583669568,0.09,5,Erdos-Renyi
85,8.773333333333333,0,499,63.90588257990505,30.78,0,47,6.766403331669104,460.44666666666666,1,483,60.1326890289722,0.9999748447869835,0.9993577392421323,1.0,7.748806020240663e-05,0.986240444088958,0.8261964811687065,1.0,0.02594337812106482,0.09,5,Erdos-Renyi
86,8.756666666666666,0,499,63.90778360188405,29.546666666666667,0,45,6.5695015074007985,461.69666666666666,1,484,60.28342747097011,0.9999785913080711,0.9995183044315993,1.0,6.865577890356896e-05,0.9878999793195117,0.8696805064933751,1.0,0.023064393629139212,0.09,5,Erdos-Renyi
87,8.756666666666666,0,499,63.90778360188405,28.393333333333334,0,44,6.420490470503663,462.85,1,484,60.426252074734315,0.9999796617426675,0.9995183044315993,1.0,6.378601219494842e-05,0.9884069237639561,0.8696805064933751,1.0,0.02205257772903543,0.09,5,Erdos-Renyi
88,8.73,0,499,63.91118236090796,27.173333333333332,0,41,6.21869730808531,464.0966666666667,1,487,60.57727303963605,0.9999823378291586,0.9995183044315993,1.0,5.972533059908211e-05,0.9892205039101103,0.8696805064933751,1.0,0.021539096583211022,0.09,5,Erdos-Renyi
89,8.716666666666667,0,499,63.91285132195689,26.086666666666666,0,40,6.081318140280106,465.19666666666666,1,488,60.71407292431533,0.9999850139156498,0.9996788696210661,1.0,5.202216227895088e-05,0.9903804611010627,0.9131645318180439,1.0,0.019337438418951303,0.09,5,Erdos-Renyi
90,8.696666666666667,0,499,63.91537561250694,25.066666666666666,0,38,5.982881562831726,466.2366666666667,1,488,60.847201485779614,0.9999892956540356,0.9998394348105331,1.0,4.0118915822012076e-05,0.9925636908510198,0.9411764705882353,1.0,0.01613568740407148,0.09,5,Erdos-Renyi
91,8.69,0,499,63.916233067181984,23.973333333333333,0,38,5.918562903698754,467.33666666666664,1,488,60.9913913731081,0.9999909013059303,0.9998394348105331,1.0,3.71854338652481e-05,0.9936534830240611,0.9411764705882353,1.0,0.015124631208454536,0.09,5,Erdos-Renyi
92,8.683333333333334,0,499,63.91708981268335,23.066666666666666,0,37,5.8265528358299425,468.25,1,488,61.10636184714306,0.9999909013059303,0.9998394348105331,1.0,3.71854338652481e-05,0.9935278094205772,0.9411764705882353,1.0,0.015248214361947938,0.09,5,Erdos-Renyi
93,8.68,0,499,63.91751791950283,22.106666666666666,0,36,5.635703986219455,469.2133333333333,1,488,61.21944590907042,0.9999919717405267,0.9998394348105331,1.0,3.505284190581602e-05,0.9939436871620493,0.9411764705882353,1.0,0.015037260103245952,0.09,5,Erdos-Renyi
94,8.68,0,499,63.91751791950283,21.223333333333333,0,35,5.486997907996999,470.0966666666667,1,489,61.32598887852239,0.9999930421751231,0.9998394348105331,1.0,3.27467194499733e-05,0.9945389252572874,0.9411764705882353,1.0,0.014643561382485699,0.09,5,Erdos-Renyi
95,8.67,0,499,63.91874885234767,20.413333333333334,0,35,5.391293199542542,470.9166666666667,1,491,61.42883194017288,0.9999935773924213,0.9998394348105331,1.0,3.1516794609236646e-05,0.9947463523033544,0.9411764705882353,1.0,0.014548123681421351,0.09,5,Erdos-Renyi
96,8.666666666666666,0,499,63.919176250407475,19.653333333333332,0,33,5.257244298515123,471.68,1,491,61.52100220554427,0.9999941126097195,0.9998394348105331,1.0,3.0227375323187857e-05,0.9950667665713154,0.9411764705882353,1.0,0.01427188019967478,0.09,5,Erdos-Renyi
97,8.66,0,499,63.920030514724765,18.833333333333332,0,32,5.1763763189002985,472.50666666666666,1,492,61.62555464664999,0.9999946478270177,0.9998394348105331,1.0,2.887049123587631e-05,0.9952897372374303,0.9411764705882353,1.0,0.014158237142543313,0.09,5,Erdos-Renyi
98,8.66,0,499,63.920030514724765,18.16,0,31,5.0582956136479575,473.18,1,492,61.706996724974815,0.9999946478270177,0.9998394348105331,1.0,2.887049123587631e-05,0.9952897372374303,0.9411764705882353,1.0,0.014158237142543313,0.09,5,Erdos-Renyi
99,8.66,0,499,63.920030514724765,17.393333333333334,0,31,4.952478743812564,473.94666666666666,1,492,61.80141750998137,0.9999946478270177,0.9998394348105331,1.0,2.887049123587631e-05,0.9952897372374303,0.9411764705882353,1.0,0.014158237142543313,0.09,5,Erdos-Renyi
100,8.646666666666667,0,499,63.921736916249294,16.786666666666665,0,30,4.839340825046192,474.56666666666666,1,492,61.876337637422324,0.9999962534789123,0.9998394348105331,1.0,2.4279403055183974e-05,0.9966356060380136,0.9414948730472872,1.0,0.012028877613358515,0.09,5,Erdos-Renyi
101,8.646666666666667,0,499,63.921736916249294,16.11,0,28,4.6730458867350935,475.24333333333334,1,493,61.95492040802549,0.9999967886962107,0.9998394348105331,1.0,2.251668566023093e-05,0.997093481495889,0.9414948730472872,1.0,0.01132726681049552,0.09,5,Erdos-Renyi
102,8.643333333333333,0,499,63.922163073503235,15.42,0,27,4.512739307063028,475.93666666666667,1,494,62.03688073067121,0.9999973239135088,0.9998394348105331,1.0,2.058975527560766e-05,0.9974062226761599,0.9414948730472872,1.0,0.010988547613513637,0.09,5,Erdos-Renyi
103,8.643333333333333,0,499,63.922163073503235,14.883333333333333,0,26,4.394020209431435,476.47333333333336,1,494,62.10075928064808,0.9999973239135088,0.9998394348105331,1.0,2.058975527560766e-05,0.9974062226761599,0.9414948730472872,1.0,0.010988547613513637,0.09,5,Erdos-Renyi
104,8.643333333333333,0,499,63.922163073503235,14.356666666666667,0,26,4.239816312463745,477.0,1,494,62.16032781859383,0.9999973239135088,0.9998394348105331,1.0,2.058975527560766e-05,0.9974062226761599,0.9414948730472872,1.0,0.010988547613513637,0.09,5,Erdos-Renyi
105,8.643333333333333,0,499,63.922163073503235,13.853333333333333,0,24,4.079292132617251,477.50333333333333,1,495,62.21800588583869,0.9999978591308072,0.9998394348105331,1.0,1.8447224189037416e-05,0.9980235066267772,0.9414948730472872,1.0,0.009429854619427436,0.09,5,Erdos-Renyi
106,8.64,0,499,63.92258905351336,13.323333333333334,0,24,3.961198370525989,478.0366666666667,1,495,62.28166134603585,0.9999983943481053,0.9998394348105331,1.0,1.6002728112280026e-05,0.9985120240658931,0.9414948730472872,1.0,0.00825894231295558,0.09,5,Erdos-Renyi
107,8.633333333333333,0,499,63.92333584150559,12.753333333333334,0,23,3.848183633848785,478.61333333333334,1,495,62.35230432848866,0.9999989295654035,0.9998394348105331,1.0,1.3088151228258119e-05,0.9991599462365591,0.9583333333333334,1.0,0.005585894683168731,0.09,5,Erdos-Renyi
108,8.633333333333333,0,499,63.92333584150559,12.3,0,22,3.767933706252768,479.06666666666666,1,496,62.40746103524086,0.9999989295654035,0.9998394348105331,1.0,1.3088151228258119e-05,0.9991599462365591,0.9583333333333334,1.0,0.005585894683168731,0.09,5,Erdos-Renyi
109,8.633333333333333,0,499,63.92333584150559,11.77,0,21,3.7341101477216383,479.5966666666667,1,497,62.476167942328885,0.9999989295654035,0.9998394348105331,1.0,1.3088151228258119e-05,0.9991599462365591,0.9583333333333334,1.0,0.005585894683168731,0.09,5,Erdos-Renyi
110,8.633333333333333,0,499,63.92333584150559,11.336666666666666,0,21,3.687181386571658,480.03,1,497,62.53092158161558,0.9999989295654035,0.9998394348105331,1.0,1.3088151228258119e-05,0.9991599462365591,0.9583333333333334,1.0,0.005585894683168731,0.09,5,Erdos-Renyi
111,8.63,0,499,63.923761290502014,10.903333333333334,0,21,3.6485194993787164,480.46666666666664,1,497,62.58710763698412,0.9999989295654035,0.9998394348105331,1.0,1.3088151228258119e-05,0.9991502904461748,0.9583333333333334,1.0,0.0056175382416473576,0.09,5,Erdos-Renyi
112,8.63,0,499,63.923761290502014,10.43,0,19,3.5666281163588316,480.94,1,497,62.645814386921884,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.99962921764924,0.967741935483871,1.0,0.0034584275317348185,0.09,5,Erdos-Renyi
113,8.63,0,499,63.923761290502014,10.0,0,19,3.5640343905641187,481.37,1,497,62.70309956973555,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.99962921764924,0.967741935483871,1.0,0.0034584275317348185,0.09,5,Erdos-Renyi
114,8.626666666666667,0,499,63.92418656226857,9.59,0,19,3.4826709082998923,481.78333333333336,1,498,62.75351038607168,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
115,8.626666666666667,0,499,63.92418656226857,9.15,0,19,3.4107100644605812,482.22333333333336,1,498,62.80841061276131,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
116,8.626666666666667,0,499,63.92418656226857,8.803333333333333,0,19,3.326892886234413,482.57,1,498,62.85050293405413,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
117,8.626666666666667,0,499,63.92418656226857,8.406666666666666,0,18,3.2490732749573943,482.96666666666664,1,498,62.89901835951701,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
118,8.626666666666667,0,499,63.92418656226857,8.136666666666667,0,17,3.1767322278899455,483.2366666666667,1,498,62.93145914981344,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
119,8.626666666666667,0,499,63.92418656226857,7.8,0,16,3.0862734182246596,483.5733333333333,1,498,62.97165542404805,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
120,8.626666666666667,0,499,63.92418656226857,7.536666666666667,0,15,2.9830046280428917,483.83666666666664,1,498,63.00153941599234,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
121,8.626666666666667,0,499,63.92418656226857,7.236666666666666,0,15,2.9158755098343496,484.13666666666666,1,499,63.03880518181953,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996249062265566,0.967741935483871,1.0,0.003478476554949622,0.09,5,Erdos-Renyi
122,8.623333333333333,0,499,63.92461165680869,6.973333333333334,0,15,2.9064492160896105,484.4033333333333,1,499,63.073938579909246,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996204933586338,0.967741935483871,1.0,0.003498878351913803,0.09,5,Erdos-Renyi
123,8.623333333333333,0,499,63.92461165680869,6.713333333333333,0,15,2.8504219406410436,484.66333333333336,1,499,63.10592562021019,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996204933586338,0.967741935483871,1.0,0.003498878351913803,0.09,5,Erdos-Renyi
124,8.623333333333333,0,499,63.92461165680869,6.433333333333334,0,15,2.8199401465852616,484.9433333333333,1,499,63.142087386734886,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996204933586338,0.967741935483871,1.0,0.003498878351913803,0.09,5,Erdos-Renyi
125,8.623333333333333,0,499,63.92461165680869,6.183333333333334,0,15,2.75469600060358,485.1933333333333,1,500,63.17245035484224,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996204933586338,0.967741935483871,1.0,0.003498878351913803,0.09,5,Erdos-Renyi
126,8.623333333333333,0,499,63.92461165680869,5.9366666666666665,0,15,2.6826562154183367,485.44,1,500,63.20206804118258,0.9999994647827019,0.9998394348105331,1.0,9.270235536123826e-06,0.9996204933586338,0.967741935483871,1.0,0.003498878351913803,0.09,5,Erdos-Renyi
127,8.623333333333333,0,499,63.92461165680869,5.723333333333334,0,13,2.6030832417411602,485.6533333333333,1,500,63.2267762873282,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
128,8.623333333333333,0,499,63.92461165680869,5.476666666666667,0,12,2.527994873906435,485.9,1,500,63.25589057398285,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
129,8.623333333333333,0,499,63.92461165680869,5.28,0,12,2.502493739530223,486.0966666666667,1,500,63.280767277636386,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
130,8.623333333333333,0,499,63.92461165680869,5.07,0,12,2.4395912262447923,486.3066666666667,1,500,63.305697426411534,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
131,8.623333333333333,0,499,63.92461165680869,4.836666666666667,0,12,2.411647230304148,486.54,1,500,63.33529504677632,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
132,8.623333333333333,0,499,63.92461165680869,4.656666666666666,0,12,2.3644783954388786,486.72,1,500,63.35715189031284,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
133,8.623333333333333,0,499,63.92461165680869,4.473333333333334,0,11,2.3065898518602235,486.9033333333333,1,500,63.379258623262054,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
134,8.623333333333333,0,499,63.92461165680869,4.336666666666667,0,11,2.2760911357889317,487.04,1,500,63.396282979778675,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
135,8.623333333333333,0,499,63.92461165680869,4.176666666666667,0,11,2.2139997452111118,487.2,1,500,63.41523191470633,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
136,8.623333333333333,0,499,63.92461165680869,4.023333333333333,0,11,2.1675909185520963,487.35333333333335,1,500,63.434018775540366,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
137,8.623333333333333,0,499,63.92461165680869,3.85,0,10,2.0917499994503808,487.52666666666664,1,500,63.45416239016698,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
138,8.623333333333333,0,499,63.92461165680869,3.69,0,9,2.049692039842566,487.68666666666667,1,500,63.47376006096123,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
139,8.623333333333333,0,499,63.92461165680869,3.5366666666666666,0,9,1.9735683746249975,487.84,1,500,63.491666427064416,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
140,8.623333333333333,0,499,63.92461165680869,3.3933333333333335,0,9,1.9505480463601552,487.98333333333335,1,500,63.50985272801378,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
141,8.623333333333333,0,499,63.92461165680869,3.2333333333333334,0,9,1.9002434861294695,488.1433333333333,1,500,63.52954272003125,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
142,8.623333333333333,0,499,63.92461165680869,3.11,0,8,1.79870819494674,488.26666666666665,1,500,63.54269801052736,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
143,8.623333333333333,0,499,63.92461165680869,2.9433333333333334,0,8,1.738831217292137,488.43333333333334,1,500,63.563037645616134,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
144,8.623333333333333,0,499,63.92461165680869,2.8266666666666667,0,8,1.6790930290555572,488.55,1,500,63.576521454602705,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
145,8.623333333333333,0,499,63.92461165680869,2.723333333333333,0,8,1.6398432369267912,488.6533333333333,1,500,63.58908497519178,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
146,8.623333333333333,0,499,63.92461165680869,2.58,0,8,1.6245194813083972,488.7966666666667,1,500,63.60756030521972,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
147,8.623333333333333,0,499,63.92461165680869,2.47,0,7,1.554720936578475,488.9066666666667,1,500,63.6202515733505,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
148,8.623333333333333,0,499,63.92461165680869,2.3866666666666667,0,7,1.5159648369421501,488.99,1,500,63.630385718004824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
149,8.623333333333333,0,499,63.92461165680869,2.2533333333333334,0,7,1.493292323055294,489.12333333333333,1,500,63.647031385889036,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09,5,Erdos-Renyi
