day,s_mean,s_min,s_max,s_std,i_mean,i_min,i_max,i_std,r_mean,r_min,r_max,r_std,edgecount_mean,edgecount_min,edgecount_max,edgecount_std,suscedgecount_mean,suscedgecount_min,suscedgecount_max,suscedgecount_std,d
10,241.92,96,499,76.38336060803935,231.1,0,336,67.79119754545175,26.98,1,68,10.471683800428737,0.9936281325788197,0.9791430881164107,1.0,0.0045662300854039505,0.9917249847152155,0.9600729448191875,1.0,0.0078009021458746875,7
11,151.0,52,499,82.85486885469852,309.37,0,400,72.05156052256866,39.63,1,80,13.324735864495997,0.9919482619240096,0.9833468067906225,1.0,0.004230829420362022,0.9806947684185363,0.924774920917457,1.0,0.015374440699679174,7
12,84.47,19,499,81.91711196278365,360.86,0,417,69.56822390846109,54.67,1,98,15.861174883559816,0.9925723524656427,0.9838318512530315,1.0,0.003135189422670019,0.9636707959277377,0.8814741977551405,1.0,0.02400105804426211,7
13,46.33,4,499,82.33659115134805,383.17,0,427,69.10715658243429,70.5,1,111,17.84416267058058,0.9946079223928861,0.9894907033144705,1.0,0.002111744891365889,0.9413853880765403,0.8445399362931632,1.0,0.033767421645766904,7
14,28.48,2,499,83.6426356892853,384.77,0,419,68.7726241929435,86.75,1,124,20.560516736814964,0.9966742118027486,0.9925626515763945,1.0,0.001485262411886784,0.9163376460112166,0.7744586663873585,1.0,0.044310264473448664,7
15,20.91,1,499,84.59506576340698,376.51,0,425,67.55760654449062,102.58,1,138,22.644008282791084,0.9969312853678254,0.9906224737267583,1.0,0.001587808030834576,0.8249211509760765,0.6214097075958682,1.0,0.0806187630935046,7
16,17.99,0,499,85.04775782530139,364.57,0,413,65.60491712909297,117.44,1,150,24.632375837379943,0.9971721907841552,0.9911075181891673,1.0,0.0017613390582250574,0.695372034256771,0.45463422608912724,1.0,0.11380987964946732,7
17,16.51,0,499,85.28982022693819,351.61,0,398,63.54524277070537,131.88,1,166,26.87467359444727,0.9979078415521423,0.9922392886014552,1.0,0.0018452879641622033,0.5975704718999034,0.3531410690604336,1.0,0.13155327990204957,7
18,15.93,0,499,85.38921643175021,338.15,0,382,61.32746595782415,145.92,1,182,29.165733318399525,0.9984543249797898,0.9911075181891673,1.0,0.0017995756215728092,0.5277141600144731,0.31255728735950594,1.0,0.13191072974071602,7
19,15.72,0,499,85.42444000106144,325.28,0,367,59.115719422403075,159.0,1,194,31.190519150031548,0.9987372675828619,0.9906224737267583,1.0,0.0016716875146983224,0.5080687120298646,0.31255728735950594,1.0,0.14092626013783222,7
20,15.55,0,499,85.45273074582924,312.68,0,357,56.9970546820118,171.77,1,209,33.26443030073299,0.9990493128536783,0.9936944219886823,1.0,0.0012671104944906619,0.518156494845665,0.31255728735950594,1.0,0.1422699057398419,7
21,15.45,0,499,85.46998705316787,299.88,0,340,54.96266501412159,184.67,1,220,35.567564102165015,0.9992368633791431,0.9938561034761519,1.0,0.0011367940199570848,0.5297958289242618,0.3333333333333333,1.0,0.15105964466247376,7
22,15.38,0,499,85.482206784615,287.78,0,330,52.93670319782435,196.84,1,239,37.580007579788614,0.9993969280517381,0.9940177849636217,1.0,0.0010366315688152843,0.5630259455067068,0.3888888888888889,1.0,0.15151566038740638,7
23,15.33,0,499,85.4908648909226,276.53,0,320,50.86135938792709,208.14,1,251,39.215545258213474,0.9994761519805982,0.9940177849636217,1.0,0.000996703416630306,0.5731026775026719,0.3888888888888889,1.0,0.15490573314209924,7
24,15.29,0,499,85.49750956264248,265.24,0,305,48.940103569299254,219.47,1,259,41.07801274785735,0.9995553759094584,0.9956345998383185,1.0,0.0008657774546644842,0.5838905891224897,0.3888888888888889,1.0,0.1594979496268932,7
25,15.25,0,499,85.50425295110922,254.95,0,297,47.3524022621873,229.8,1,269,42.96063502342769,0.9996378334680679,0.9957962813257882,1.0,0.0007517508658901569,0.6154242352619289,0.42857142857142855,1.0,0.15749921924124244,7
26,15.22,0,499,85.50923867623837,245.14,0,289,45.662578892470705,239.64,1,280,44.563544461246515,0.9996814874696847,0.9959579628132579,1.0,0.0006849760936877848,0.6371194962251806,0.4375,1.0,0.1588661112413708,7
27,15.2,0,499,85.51271392269246,235.53,0,273,44.060668688213596,249.27,1,287,46.18449059713846,0.9997170573969281,0.9964430072756669,1.0,0.0006332655228784444,0.6574177045031263,0.43760600920765685,1.0,0.15392303770853966,7
28,15.15,0,499,85.52126264056422,226.11,0,263,42.38803314067962,258.74,1,302,47.683853650789366,0.9997833468067907,0.9966046887631366,1.0,0.0005564011412736549,0.6863667194642595,0.5386441100887321,1.0,0.1518872263905586,7
29,15.12,0,499,85.52621194284782,217.16,0,250,40.712026367021956,267.72,1,311,49.04236058055454,0.9998270008084075,0.9980598221503638,1.0,0.00045629562157266964,0.7130166252110877,0.5386441100887321,1.0,0.15219782531408063,7
30,15.1,0,499,85.52954478016954,208.58,0,242,39.2590927510604,276.32,1,320,50.49249969304872,0.9998577202910266,0.9980598221503638,1.0,0.0003988805388990377,0.7322397346355514,0.5386441100887321,1.0,0.1542140795895902,7
31,15.06,0,499,85.53643207500073,200.35,0,233,37.828794281177885,284.59,1,325,51.85724285346877,0.9999143088116411,0.9987065481002425,1.0,0.0002818778881544089,0.7736421012817115,0.6363636363636364,1.0,0.14093649453923585,7
32,15.05,0,499,85.53815085986633,192.15,0,223,36.43102657035204,292.8,1,333,53.22488974989887,0.9999337105901374,0.9988682295877122,1.0,0.00023446208965059525,0.8059317148722586,0.6667112925898654,1.0,0.1325908039642056,7
33,15.05,0,499,85.53815085986633,184.66,0,216,35.065370410423476,300.29,1,340,54.423200452332345,0.9999369442198868,0.9990299110751819,1.0,0.00022503790615031224,0.8153115140304901,0.6877563074671771,1.0,0.13037421981725905,7
34,15.05,0,499,85.53815085986633,177.21,0,213,34.05025845731719,307.74,1,348,55.828673708774495,0.9999385610347615,0.9990299110751819,1.0,0.0002189539506856317,0.8198577544053339,0.6877563074671771,1.0,0.12677809117804237,7
35,15.05,0,499,85.53815085986633,169.72,0,207,32.825858247682866,315.23,1,353,57.10770525944814,0.9999401778496362,0.9990299110751819,1.0,0.0002139215367955676,0.8255416908306826,0.7143335277748558,1.0,0.12155730817809672,7
36,15.05,0,499,85.53815085986633,162.93,0,198,31.677750851187323,322.02,1,359,58.24729238949285,0.9999417946645108,0.9990299110751819,1.0,0.00021126980952164,0.8320351973241891,0.7143335277748558,1.0,0.12112406091963669,7
37,15.04,0,499,85.53986842934172,156.45,0,187,30.206486359419863,328.51,1,364,59.14466001323205,0.9999514955537591,0.9990299110751819,1.0,0.00019019670212667614,0.8461005813917041,0.7143335277748558,1.0,0.11935979656012814,7
38,15.02,0,499,85.54329992241449,150.31,0,182,29.078332035028996,334.67,1,369,60.142432792681596,0.9999644300727567,0.9990299110751819,1.0,0.00016663567592283189,0.8645320744504705,0.7143335277748558,1.0,0.12426803787200343,7
39,15.02,0,499,85.54329992241449,144.29,0,175,27.957866929226256,340.69,1,378,61.11715773575347,0.9999676637025061,0.9990299110751819,1.0,0.00015415724967592895,0.8780302881577868,0.7143335277748558,1.0,0.11568355763719153,7
40,15.01,0,499,85.54501384615816,138.73,0,169,27.084549623038374,346.26,1,382,62.09257018941376,0.9999741309620049,0.9991915925626516,1.0,0.00013344474605237014,0.8920229380183707,0.7728327264400319,1.0,0.10815884415149042,7
41,15.01,0,499,85.54501384615816,133.53,0,162,26.22145586108345,351.46,1,387,62.982508394286455,0.9999741309620049,0.9991915925626516,1.0,0.00013344474605237014,0.8920229380183707,0.7728327264400319,1.0,0.10815884415149042,7
42,15.01,0,499,85.54501384615816,128.12,0,155,25.17625946013506,356.87,1,391,63.8496743068507,0.9999741309620049,0.9991915925626516,1.0,0.00013344474605237014,0.8920229380183707,0.7728327264400319,1.0,0.10815884415149042,7
43,15.01,0,499,85.54501384615816,122.86,0,151,24.323999870435976,362.13,1,401,64.75714616780128,0.9999741309620049,0.9991915925626516,1.0,0.00013344474605237014,0.8920229380183707,0.7728327264400319,1.0,0.10815884415149042,7
44,15.01,0,499,85.54501384615816,118.15,0,147,23.493551662040584,366.84,1,406,65.54506815616229,0.9999757477768796,0.9991915925626516,1.0,0.0001307562886267569,0.8999594459548786,0.7728327264400319,1.0,0.10991457923736919,7
45,15.01,0,499,85.54501384615816,113.58,0,142,22.669420510075376,371.41,1,410,66.30463746597934,0.999978981406629,0.9991915925626516,1.0,0.00011410645154704343,0.9132570150690373,0.7728609526548385,1.0,0.09610513609911248,7
46,15.0,0,499,85.54672655480411,108.65,0,136,21.943626119507396,376.35,1,413,67.18140300031631,0.9999854486661277,0.9991915925626516,1.0,9.501501672479547e-05,0.929084271738185,0.7728609526548385,1.0,0.0947587429777203,7
47,15.0,0,499,85.54672655480411,104.11,0,132,21.240753187201157,380.89,1,415,67.97324116997449,0.9999870654810025,0.9991915925626516,1.0,9.385463384393868e-05,0.9383435309974443,0.7728609526548385,1.0,0.09917136599920835,7
48,15.0,0,499,85.54672655480411,99.93,0,128,20.51028566797202,385.07,1,420,68.67597097893113,0.9999902991107519,0.999514955537591,1.0,6.824832375244911e-05,0.9534976673240098,0.8572002333298269,1.0,0.0720711981062669,7
49,14.99,0,499,85.54843804842525,96.02,0,121,19.735616166072578,388.99,1,423,69.3118403457967,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
50,14.99,0,499,85.54843804842525,91.74,0,116,18.818441417230527,393.27,1,426,69.9871351814681,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
51,14.99,0,499,85.54843804842525,88.09,0,113,18.24308088015837,396.92,1,431,70.62043656482209,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
52,14.99,0,499,85.54843804842525,84.75,0,107,17.651150991171413,400.26,1,436,71.18330583994418,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
53,14.99,0,499,85.54843804842525,81.41,0,102,17.057890143907482,403.6,1,438,71.74632641142925,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
54,14.99,0,499,85.54843804842525,78.24,0,98,16.31267710535074,406.77,1,441,72.23976003069868,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
55,14.99,0,499,85.54843804842525,75.0,0,96,15.606913774854963,410.01,1,445,72.75953129274126,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
56,14.99,0,499,85.54843804842525,71.95,0,94,15.239087832931403,413.06,1,450,73.31319558213684,0.9999951495553759,0.999514955537591,1.0,4.850444624090113e-05,0.9727571541228462,0.8637857706142312,1.0,0.06091685528186572,7
57,14.99,0,499,85.54843804842525,69.09,0,94,14.934263363896532,415.92,1,453,73.83843678921396,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
58,14.99,0,499,85.54843804842525,66.22,0,90,14.391762514814797,418.79,1,454,74.3165893629777,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
59,14.99,0,499,85.54843804842525,63.75,0,88,13.9995490547865,421.26,1,455,74.74301021338098,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
60,14.99,0,499,85.54843804842525,61.52,0,84,13.560548840238171,423.49,1,455,75.11210409659803,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
61,14.99,0,499,85.54843804842525,58.92,0,81,13.112319752543002,426.09,1,455,75.55479582208643,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
62,14.99,0,499,85.54843804842525,56.56,0,78,12.547541913889274,428.45,1,457,75.93050717064864,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
63,14.99,0,499,85.54843804842525,54.29,0,75,12.10333871627197,430.72,1,459,76.30985215130178,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
64,14.99,0,499,85.54843804842525,52.19,0,71,11.678085321133631,432.82,1,465,76.65894295744977,0.9999967663702506,0.9996766370250606,1.0,3.233629749395675e-05,0.9818496359187854,0.9092481795939276,1.0,0.04058544790196612,7
65,14.99,0,499,85.54843804842525,50.0,0,69,11.281521496355323,435.01,1,467,77.03108319229179,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
66,14.99,0,499,85.54843804842525,48.25,0,69,11.008146661872424,436.76,1,468,77.33452454672937,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
67,14.99,0,499,85.54843804842525,46.32,0,67,10.73922292770334,438.69,1,468,77.67332459432488,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
68,14.99,0,499,85.54843804842525,44.42,0,64,10.443866306801493,440.59,1,470,78.00221377329846,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
69,14.99,0,499,85.54843804842525,42.69,0,61,10.069149804118409,442.32,1,470,78.28759206098415,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
70,14.99,0,499,85.54843804842525,40.97,0,60,9.774689020861247,444.04,1,471,78.5821220061529,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
71,14.99,0,499,85.54843804842525,39.44,0,58,9.534964895349935,445.57,1,473,78.8465143698999,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
72,14.99,0,499,85.54843804842525,37.86,0,57,9.161866511786666,447.15,1,474,79.10527124910159,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
73,14.99,0,499,85.54843804842525,36.43,0,57,8.973873413437703,448.58,1,475,79.35703491120994,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
74,14.99,0,499,85.54843804842525,34.83,0,54,8.469857427872375,450.18,1,476,79.60627608373092,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
75,14.99,0,499,85.54843804842525,33.28,0,50,8.253655449728214,451.73,1,478,79.87753947844985,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
76,14.99,0,499,85.54843804842525,32.0,0,49,8.003786982460618,453.01,1,479,80.09432507419557,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
77,14.99,0,499,85.54843804842525,30.75,0,48,7.866788648258172,454.26,1,482,80.31624613949155,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
78,14.99,0,499,85.54843804842525,29.64,0,46,7.6151364420017496,455.37,1,483,80.50078800040947,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
79,14.99,0,499,85.54843804842525,28.53,0,46,7.533702055873107,456.48,1,483,80.70127982663325,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
80,14.99,0,499,85.54843804842525,27.43,0,43,7.429473110999912,457.58,1,485,80.89751341523223,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
81,14.99,0,499,85.54843804842525,26.29,0,42,7.207312504349561,458.72,1,486,81.09043212252713,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
82,14.99,0,499,85.54843804842525,25.12,0,41,6.8612217305931456,459.89,1,487,81.27840855337719,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
83,14.99,0,499,85.54843804842525,24.11,0,38,6.531810273924485,460.9,1,488,81.43913882976251,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
84,14.99,0,499,85.54843804842525,23.07,0,34,6.242983940780921,461.94,1,488,81.60929586583364,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
85,14.99,0,499,85.54843804842525,22.22,0,33,6.11931863903659,462.79,1,488,81.75749988764814,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
86,14.99,0,499,85.54843804842525,21.24,0,32,5.932482063550081,463.77,1,488,81.9245594089064,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
87,14.99,0,499,85.54843804842525,20.27,0,32,5.736389249010357,464.74,1,489,82.08958151884681,0.9999983831851254,0.9998383185125304,1.0,1.6168148746999396e-05,0.9909421177147248,0.954710588573624,1.0,0.02025404052206649,7
88,14.98,0,499,85.55014832709453,19.47,0,31,5.509321760673111,465.55,1,489,82.22258224054409,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
89,14.98,0,499,85.55014832709453,18.63,0,29,5.204223226759147,466.39,1,490,82.35693380313855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
90,14.98,0,499,85.55014832709453,17.75,0,27,5.075938486147316,467.27,1,490,82.51034278602087,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
91,14.98,0,499,85.55014832709453,17.04,0,26,4.929646451969364,467.98,1,490,82.63134387082779,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
92,14.98,0,499,85.55014832709453,16.51,0,26,4.839849317297121,468.51,1,491,82.72303735411863,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
93,14.98,0,499,85.55014832709453,15.93,0,25,4.6974203107405215,469.09,1,491,82.8207380217337,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
94,14.98,0,499,85.55014832709453,15.36,0,24,4.531639612299014,469.66,1,492,82.91546382559855,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
95,14.98,0,499,85.55014832709453,14.68,0,23,4.355143249914143,470.34,1,492,83.03002012780823,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
96,14.98,0,499,85.55014832709453,14.21,0,23,4.321183433114853,470.81,1,492,83.11373429393498,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
97,14.98,0,499,85.55014832709453,13.65,0,22,4.3166929916127215,471.37,1,493,83.21538986936916,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
98,14.98,0,499,85.55014832709453,13.07,0,22,4.219375701822641,471.95,1,494,83.31567994832982,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
99,14.98,0,499,85.55014832709453,12.6,0,20,3.989886203789768,472.42,1,494,83.38957859458114,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
100,14.98,0,499,85.55014832709453,12.1,0,19,3.8677636897302747,472.92,1,495,83.47438728935562,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
101,14.98,0,499,85.55014832709453,11.67,0,18,3.800730923856036,473.35,1,496,83.5490994577561,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
102,14.98,0,499,85.55014832709453,11.15,0,18,3.5600902269805506,473.87,1,496,83.63251204350536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
103,14.98,0,499,85.55014832709453,10.69,0,18,3.4221353130772156,474.33,1,496,83.7099435339951,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
104,14.98,0,499,85.55014832709453,10.23,0,17,3.3419736502234545,474.79,1,496,83.78957469925973,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
105,14.98,0,499,85.55014832709453,9.9,0,17,3.242707435947855,475.12,1,496,83.84524946939963,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
106,14.98,0,499,85.55014832709453,9.56,0,17,3.2076927735200784,475.46,1,496,83.90523996109714,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
107,14.98,0,499,85.55014832709453,9.13,0,17,3.1290589801104907,475.89,1,497,83.97978292061688,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
108,14.98,0,499,85.55014832709453,8.66,0,15,3.045844992308656,476.36,1,497,84.06112734976334,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
109,14.98,0,499,85.55014832709453,8.46,0,15,2.976066144589146,476.56,1,497,84.09462203105177,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
110,14.98,0,499,85.55014832709453,8.05,0,15,2.84045450908509,476.97,1,497,84.16355589810917,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
111,14.98,0,499,85.55014832709453,7.61,0,13,2.707621118475058,477.41,1,497,84.23824978756814,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
112,14.98,0,499,85.55014832709453,7.3,0,13,2.630435689993564,477.72,1,498,84.29147122462697,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
113,14.98,0,499,85.55014832709453,6.95,0,13,2.622262882752723,478.07,1,498,84.35402249514313,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
114,14.98,0,499,85.55014832709453,6.66,0,12,2.5513711900652463,478.36,1,498,84.40385361492984,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
115,14.98,0,499,85.55014832709453,6.35,0,12,2.512091968978457,478.67,1,498,84.45811286242919,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
116,14.98,0,499,85.55014832709453,6.01,0,12,2.484273769457818,479.01,1,499,84.51794322670617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
117,14.98,0,499,85.55014832709453,5.76,0,12,2.498969484577289,479.26,1,499,84.56312208144644,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
118,14.98,0,499,85.55014832709453,5.57,0,12,2.454659555896404,479.45,1,499,84.5958156187528,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
119,14.98,0,499,85.55014832709453,5.35,0,12,2.4010729924663923,479.67,1,499,84.6336197734659,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
120,14.98,0,499,85.55014832709453,5.1,0,12,2.3203099758089185,479.92,1,499,84.67593363744942,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
121,14.98,0,499,85.55014832709453,4.9,0,12,2.213366191796988,480.12,1,499,84.70880364012595,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
122,14.98,0,499,85.55014832709453,4.6,0,11,2.0250950844368023,480.42,1,499,84.75766763085348,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
123,14.98,0,499,85.55014832709453,4.43,0,11,1.9911673648258392,480.59,1,499,84.78720779728864,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
124,14.98,0,499,85.55014832709453,4.19,0,11,1.9832378382917977,480.83,1,500,84.82984216189561,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
125,14.98,0,499,85.55014832709453,3.99,0,11,1.9668721002103462,481.03,1,500,84.86512829189617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
126,14.98,0,499,85.55014832709453,3.85,0,11,1.9299604852813632,481.17,1,500,84.88923918432143,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
127,14.98,0,499,85.55014832709453,3.59,0,11,1.837295992935424,481.43,1,500,84.93351588867682,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
128,14.98,0,499,85.55014832709453,3.43,0,11,1.7992984042328126,481.59,1,500,84.96120267272562,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
129,14.98,0,499,85.55014832709453,3.3,0,11,1.7780934063249216,481.72,1,500,84.9839057847087,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
130,14.98,0,499,85.55014832709453,3.21,0,11,1.7482747628632767,481.81,1,500,84.999191321168,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
131,14.98,0,499,85.55014832709453,3.03,0,11,1.696431191613379,481.99,1,500,85.030178243499,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
132,14.98,0,499,85.55014832709453,2.91,0,11,1.6883139638124305,482.11,1,500,85.0513683165959,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
133,14.98,0,499,85.55014832709453,2.8,0,11,1.687745492805372,482.22,1,500,85.07092465832389,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
134,14.98,0,499,85.55014832709453,2.68,0,11,1.6989598719406667,482.34,1,500,85.09248919365162,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
135,14.98,0,499,85.55014832709453,2.6,0,11,1.6937198318160145,482.42,1,500,85.10660931734354,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
